CustomerId,Customer,City,Facility,BusinessPartner,DeliveryAddress,KAM,Latitude,Longitude,Number of Outlets,Detected_Cuisines,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score,Swiggy_RID,Swiggy_Cuisines,Menu_Items_Count,Validation_Source
785152,Daily sushi ITPL,PTP_Bengaluru,PHD_FC_BLR,Dailysushi,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Sonu Varma,12.9883480967869,77.73040406693418,1,"Japanese, Sushi_Specific",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.2,676097,"Japanese, Asian, Korean",0,Swiggy_ID_Only
784544,Brahma Brews,PTP_Bengaluru,PHD_FC_BLR,NDVentures,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Srihari M,12.89347104569327,77.5865788848351,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,323034,"Indian, Mughlai, Biryani, Coastal, Tandoor",0,Swiggy_ID_Only
786306,THE CRAFTERY BY SUBKO,PTP_Bengaluru,PHD_FC_BLR,SUBKOCOFFEEPRIVATELIMITED,"GLOBAL GOURMETZ, No. 65/1, Mission Road, Bengaluru, Bengaluru Rural, Karnataka – 560027",Srihari M,12.92606315387586,77.6255469288359,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,1167509,"Coffee, Beverages, Cafe, Snacks, Bakery, Desserts",0,Swiggy_ID_Only
785947,Ra:tio,PTP_Hyderabad,PHD_FC_HYD,KENSHOCOFFEELLP,"SRI COMPANY, GROUND FLOOR, 15-7-378, MAIN ROAD, BEGUM BAZAR, Hyderabad, Telangana, 500012",Ashok kumar peddireddi,17.43,78.41,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,,,0,Inference_Only
785406,Daily Sushi( HSR),PTP_Bengaluru,PHD_FC_BLR,Buzafoodsprivatelimited,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.91014214,77.63841766,1,"Japanese, Sushi_Specific",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.2,254655,"Japanese, Asian, Korean",0,Swiggy_ID_Only
785408,Daily Sushi( Whitefield),PTP_Bengaluru,PHD_FC_BLR,Buzafoodsprivatelimited,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.96458613,77.73340601,1,"Japanese, Sushi_Specific",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.2,86516,"Japanese, Asian, Korean",0,Swiggy_ID_Only
784637,Arena Brewhouse,PTP_Bengaluru,PHD_FC_BLR,PEEPALTREEDEVELOPERSPRIVATELTD,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Tanmoy Das,12.97701145808314,77.6412042099706,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,1173657,"Desserts, Continental, Beverages, Italian-American, Barbecue, Burgers",0,Swiggy_ID_Only
786459,BOLD ROASTERY CAFE (T.NAGAT),PTP_Chennai,PHD_FC_CHN,BOLDROASTERYCAFE,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.04433044307068,80.24173163898566,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,,,0,Inference_Only
786455,Kissa coffee house,PTP_Hyderabad,PHD_FC_HYD,TERRALAYA,"SS AGRO PRODUCTS, G2, PLOT NO.3, SY NO.198/123, OFFICERS COLONY, RK PURAM, NEREDMET, Medchal - Malkajgiri, Telangana, 500056",Ashok kumar peddireddi,17.43,78.41,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,54298,"American, European, Italian",0,Swiggy_ID_Only
785064,TEA VILLA CAFE (JAYANAGAR),PTP_Bengaluru,PHD_FC_BLR,TEAVILLACAFE,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Srihari M,12.92778766633646,77.58081862883607,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,107695,"Chinese, Continental, Desserts, Italian, Mexican, Pan-Asian",0,Swiggy_ID_Only
785867,SABHA,PTP_Hyderabad,PHD_FC_HYD,SABHACOFFEELLP,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Daggupati Aditya,17.41,78.41,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,,,0,Inference_Only
784991,The Faith Cafe,PTP_Bengaluru,PHD_FC_BLR,TheFaithCaffePvtLtd.,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.91254712298442,77.64204011014728,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,860302,Snacks,0,Swiggy_ID_Only
785409,Daily Sushi( Church Street),PTP_Bengaluru,PHD_FC_BLR,Buzafoodsprivatelimited,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.97711037,77.60264086,1,"Japanese, Sushi_Specific",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.2,600456,"Japanese, Asian, Korean",0,Swiggy_ID_Only
784909,Tribes Coffee,PTP_Bengaluru,PHD_FC_BLR,TribesCoffee,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.90922827944232,77.64390870573004,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,,,0,Inference_Only
785515,The Coffee Theatre,PTP_Bengaluru,PHD_FC_BLR,GIGSLIVEENTERTAINMENTPRIVATELIMITED,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Srihari M,12.97008220556378,77.63991663826755,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,1159277,"Coffee, Pizzas, Italian-American, Pastas, Burgers, Cafe, Rolls & Wraps",0,Swiggy_ID_Only
786012,QAFFEINE COFFEE- Banajarahills,PTP_Hyderabad,PHD_FC_HYD,QAFFEINEPRIVATELIMITED,"SS AGRO PRODUCTS, G2, PLOT NO.3, SY NO.198/123, OFFICERS COLONY, RK PURAM, NEREDMET, Medchal - Malkajgiri, Telangana, 500056",Daggupati Aditya,17.42,78.44,1,Cafe_Bakery,0.35,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.2,,,0,Inference_Only
785453,Daily Sushi( Indiranagar),PTP_Bengaluru,PHD_FC_BLR,Buzafoodsprivatelimited,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.97013566,77.63856891,1,"Japanese, Sushi_Specific",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.2,,,0,Inference_Only
786703,DOU Alwarpet,PTP_Chennai,PHD_FC_CHN,PricolTravelPrivatelimited,"BALAJI FOODS, NO:97, SANTHOSH NAGAR EXTN, MADANANDAPURAM, PORUR, CHENNAI. PINCODE: 600116.",Sriram Rengarajan,13.03169663,80.24685769,1,Unclassified,0.0,0.0,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8,374134,"Bakery, Cafe",0,Swiggy_ID_Only
786704,DOU Nungambakkam,PTP_Chennai,PHD_FC_CHN,PricolTravelPrivatelimited,"BALAJI FOODS, NO:97, SANTHOSH NAGAR EXTN, MADANANDAPURAM, PORUR, CHENNAI. PINCODE: 600116.",Sriram Rengarajan,13.05971937,80.25088274,1,Unclassified,0.0,0.0,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8,786351,"Bakery, Cafe",0,Swiggy_ID_Only
785631,Acai Theory,PTP_Bengaluru,PHD_FC_BLR,AcaiTheory,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Srihari M,12.96636859536697,77.6417707271643,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785184,The Snugg Cuppa(Hyderabadi Irani Chai) HSR,PTP_Bengaluru,PHD_FC_BLR,SnuggCuppa,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Tanmoy Das,12.90833405617268,77.64939044550779,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785185,Shoyu - HSR layout,PTP_Bengaluru,PHD_FC_BLR,Shoyu,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Srihari M,12.91760592,77.62908408,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785659,LEAF N LOVE,PTP_Bengaluru,PHD_FC_BLR,LEAFNLOVE,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Tanmoy Das,12.92181705721339,77.69606002513467,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785981,The Park Chennai,PTP_Chennai,PHD_FC_CHN,APEEJAYSURRENDRAPARKHOTELSLIMITED,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Tanmoy Das,13.05354183538714,80.25027812883619,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785932,VANANAM FOODS AND BEVERAGES PVT LTD (Mai Mai),PTP_Bengaluru,PHD_FC_BLR,VANANAMFOODSANDBEVERAGESPVTLTD(MaiMai),"GLOBAL GOURMETZ, No. 65/1, Mission Road, Bengaluru, Bengaluru Rural, Karnataka – 560027",Srihari M,12.95900057671437,77.65637621060218,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785128,Daymonthyear,PTP_Bengaluru,PHD_FC_BLR,Buzafoodsprivatelimited,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.90957323692675,77.64482761367111,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785030,BiergartenKoramangala,PTP_Bengaluru,PHD_FC_BLR,ShakthiFoods&BeverageServicesLLP,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.93364898,77.61420295,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785179,Shoyu,PTP_Bengaluru,PHD_FC_BLR,Shoyu,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Srihari M,12.98409927794756,77.64091001245494,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785709,The BougainVillea Hyderabad,PTP_Hyderabad,PHD_FC_HYD,ZUCICHOCOLATESLLP,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Ashok kumar peddireddi,17.44,78.41,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785167,KAAVU,PTP_Bengaluru,PHD_FC_BLR,Kaavu,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Sonu Varma,12.96145110861014,77.73247316764198,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785714,PAPAYA CHENNAI,PTP_Chennai,PHD_FC_CHN,PAPAYACHENNAI,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",,13.05442489351976,80.25012732364111,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785728,chn_sampord_kaja,PTP_Chennai,PHD_FC_CHN,chn_sampord_kam,hdbciudvcuw,,13.067293,80.178091,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785733,Thyme & Whisk,PTP_Hyderabad,PHD_FC_HYD,NAMETRINETRAVENTUREINDIAPVT.LTD,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Ashok kumar peddireddi,17.43,78.41,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785178,Toastid Co,PTP_Bengaluru,PHD_FC_BLR,ToastidCo,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Srihari M,12.96663314346611,77.63720114232788,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785609,7SISTERS HITEX/ AXONE KAILASH LAMA,PTP_Hyderabad,PHD_FC_HYD,7SISTERSHITEX/AXONEKAILASHLAMA,"63ideas infolabs private limited, 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Daggupati Aditya,17.46856706390899,78.37589872883572,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785832,SRI AYYAPPA GROCERIES FRESH,PTP_Bengaluru,PHD_FC_BLR,SRIAYYAPPAGROCERIESFRESH,"N M POULTRY'S (LAKSHMANA NAVEENA KUMAR),Shop No. 113, 2nd Main, 3rd Cross, K.K. Layout, Kannurahalli Main Road, MV Extension, Hoskote, Bengaluru Rural, Karnataka – 562114",Tanmoy Das,12.99206746519799,77.57358368465681,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786271,NeemsiRestaurant_Basavangudi,PTP_Bengaluru,PHD_FC_BLR,NeemsiRestaurant,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Sonu Varma,12.93975179,77.57370222,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785834,C! Gusta,PTP_Hyderabad,PHD_FC_HYD,HALCYONRESTAURANTSLLP,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Ashok kumar peddireddi,17.44,78.4,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784828,Elite Innoventures (Juliet),PTP_Bengaluru,PHD_FC_BLR,EliteInnoventures(Juliet),"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.97368052685502,77.62078390926209,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785841,ROYAPETTAH FRUITS & VEGETABLE MARKET,PTP_Chennai,PHD_FC_CHN,ROYAPETTAHFRUITS&VEGETABLEMARKET,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",,13.04833360658594,80.26056904465382,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786260,Qaffeine - phoenix,PTP_Hyderabad,PHD_FC_HYD,QAFFEINEPRIVATELIMITED,"SS AGRO PRODUCTS, G2, PLOT NO.3, SY NO.198/123, OFFICERS COLONY, RK PURAM, NEREDMET, Medchal - Malkajgiri, Telangana, 500056",Daggupati Aditya,17.42703465,78.34072562,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785234,Zed The Baker,PTP_Bengaluru,PHD_FC_BLR,AdvancedBakingConceptsPrivateLimited,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Sonu Varma,12.98576547567823,77.59639040653887,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785497,Dawn and Beach,PTP_Bengaluru,PHD_FC_BLR,DawnandBeach(Amicii),"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Tanmoy Das,12.98093086593706,77.64105281534319,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786236,Ciclo Café Tiam Foods Private Limited,PTP_Chennai,PHD_FC_CHN,TiamFoodsPrivateLimited,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.01905756653619,80.23878597619162,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785983,The Living Room Adyar,PTP_Chennai,PHD_FC_CHN,VictualsventurellpThelivingroomreceivedclub,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,12.99873014211266,80.25159192364019,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785026,Teathings,PTP_Bengaluru,PHD_FC_BLR,Teathings,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Srihari M,12.91309586504717,77.63537920994038,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785989,Cream Centere R.A.Puram,PTP_Chennai,PHD_FC_CHN,CCFoodNetworkPvt.Ltd,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.02722994964505,80.2549721,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785335,Suku - HSR Layout,PTP_Bengaluru,PHD_FC_BLR,Suku-HSRLayout,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Tanmoy Das,12.90433649403202,77.64906519816579,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785000,Biergarten,PTP_Bengaluru,PHD_FC_BLR,ShakthiFoods&BeverageServicesLLP,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.92981314855808,77.68546996949223,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784992,katana,PTP_Bengaluru,PHD_FC_BLR,Katana,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.96910431850481,77.63594677986306,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785552,Brix and Barrells LLP,PTP_Bengaluru,PHD_FC_BLR,BrixandBarrellsLLP,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Tanmoy Das,12.98798576014906,77.70885791534317,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784989,The dreaming tree,PTP_Bengaluru,PHD_FC_BLR,DreamsandMoreUnitedLLP,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.91156809589527,77.63795655486135,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786039,Ave,PTP_Chennai,PHD_FC_CHN,Ave,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,12.99829597385948,80.26507599437625,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786041,AG Hospitalities Pvt Ltd,PTP_Chennai,PHD_FC_CHN,AGHospitalitiesPvtLtd,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Sriram Rengarajan,13.03009980731637,80.24430636739444,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784948,Beyond Bean,PTP_Bengaluru,PHD_FC_BLR,BeyondBean,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Sonu Varma,12.97302973226539,77.60740281182109,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
