CustomerId,Customer,City,Facility,BusinessPartner,DeliveryAddress,KAM,Latitude,Longitude,Number of Outlets,Detected_Cuisines,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score,Swiggy_RID,Swiggy_Cuisines,Menu_Items_Count,Validation_Source
786045,FOODSTORIES,PTP_Bengaluru,PHD_FC_BLR,FOODSTORIESPRIVATELIMITED,"GLOBAL GOURMETZ, No. 65/1, Mission Road, Bengaluru, Bengaluru Rural, Karnataka – 560027",Srihari M,12.97298823978904,77.60033145333877,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786067,AK Snacks Box,PTP_Chennai,PHD_FC_CHN,AKSnacksBox,"GROUND FLOOR, 167, Samayapuram Nagar 5th street, Porur CHENNAI, Chennai, Tamil Nadu, 600116",Sriram Rengarajan,13.01001264400392,80.25192293670389,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785618,PHURR(Indranagar),PTP_Bengaluru,PHD_FC_BLR,TruMoonFoodsLLP,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Srihari M,12.97073088920011,77.64579385229904,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785854,BLR_sampord_Srihari,PTP_Bengaluru,PHD_FC_BLR,KAM_Sampleorders_BLR,BLR_sampord_Srihari,,12.9781249,77.6982689,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786106,Toasted Tales Private Ltd.,PTP_Bengaluru,PHD_FC_BLR,ToastedTalesPrivateLtd.,"N M POULTRY'S (LAKSHMANA NAVEENA KUMAR),Shop No. 113, 2nd Main, 3rd Cross, K.K. Layout, Kannurahalli Main Road, MV Extension, Hoskote, Bengaluru Rural, Karnataka – 562114",Tanmoy Das,12.95101892267187,77.69997343068636,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786151,Court Yard Mariot,PTP_Chennai,PHD_FC_CHN,"PalmgroveBeachHotelsPvtLtd.,(CourtYardMariot)","SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kannan Selvam,13.04615565272524,80.24780334232763,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784903,ISOBEL - Lavelle Road,PTP_Bengaluru,PHD_FC_BLR,ISOBEL-LavelleRoad,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Srihari M,12.96876450121444,77.59662168483585,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786165,testorder_phd,PTP_Bengaluru,PHD_FC_BLR,testorder_phd,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",,13.0707,77.7981,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784900,ISOBEL - Jayanagar,PTP_Bengaluru,PHD_FC_BLR,SMBeverages,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Srihari M,12.93954891019034,77.58459694232842,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784891,TOSCANO - Knowledge City,PTP_Hyderabad,PHD_FC_HYD,TOSCANO,"SRI COMPANY, GROUND FLOOR, 15-7-378, MAIN ROAD, BEGUM BAZAR, Hyderabad, Telangana, 500012",Ashok kumar peddireddi,17.77788606026118,78.31793764797413,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785844,TOSCANO_Nanakaramguda,PTP_Hyderabad,PHD_FC_HYD,TOSCANO,"SRI COMPANY, GROUND FLOOR, 15-7-378, MAIN ROAD, BEGUM BAZAR, Hyderabad, Telangana, 500012",Ashok kumar peddireddi,17.42,78.34,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785424,Quzo By Fire,PTP_Bengaluru,PHD_FC_BLR,QuzoByFire,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Srihari M,12.97744044287763,77.6406654,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785862,MURO,PTP_Bengaluru,PHD_FC_BLR,RUDRAHOSPITALITIES,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Sonu Varma,12.97476224144056,77.60320094417897,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785865,Karafa_Banjarahills,PTP_Hyderabad,PHD_FC_HYD,KARAFAPRODUCTSPRIVATELIMITED,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Ashok kumar peddireddi,17.42,78.43,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784186,LUPA,PTP_Bengaluru,PHD_FC_BLR,PureAurella,"10, 3rd CRoss Road, 7th Main, Manjunath Layout, Marthahalli, Bengaluru 560037",Sonu Varma,12.9759215054118,77.60458681349182,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785402,Temple of Senses,PTP_Bengaluru,PHD_FC_BLR,GORAWINDUSTRIESPRIVATELIMITED,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Sonu Varma,12.97530595006494,77.60296485600009,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785403,:Future Veggies India Private Limited,PTP_Bengaluru,PHD_FC_BLR,simplyveggies,"B2B Solutions, 25/3, 6th Cross, 1st Main, 1st Block, V V Nagar, Vasantapura, Bengaluru,  Bengaluru Urban, Karnataka, 560061",Srihari M,13.0408704385893,77.77563736764279,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786600,Katha Crafthouse,PTP_Hyderabad,PHD_FC_HYD,KATHACRAFTHOUSELLP,"SS AGRO PRODUCTS, G2, PLOT NO.3, SY NO.198/123, OFFICERS COLONY, RK PURAM, NEREDMET, Medchal - Malkajgiri, Telangana, 500056",Ashok kumar peddireddi,12.9382779,77.690458,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786595,Gelateria Ciacco (Ciacco Concepts Private Limited),PTP_Chennai,PHD_FC_CHN,CiaccoConceptsPrivateLimited,"GROUND FLOOR, 167, Samayapuram Nagar 5th street, Porur CHENNAI, Chennai, Tamil Nadu, 600116",Kaja syed Jiyavudeen Abdul Haleem,13.04436733903505,80.24757889437706,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785365,Adarsh hamilton,PTP_Bengaluru,PHD_FC_BLR,ADARSHREALTYANDHOTELSPRIVATELIMITED,"The Oak Tavern, palmmeadows resor,  Ramagondanahalli Varthur road, Bangalore 66",Sonu Varma,12.9646992282283,77.59820242224167,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786683,MAI MAI - INDIRANAGAR,PTP_Bengaluru,PHD_FC_BLR,VANANAMFOODSANDBEVERAGESPVTLTD,"GLOBAL GOURMETZ, No. 65/1, Mission Road, Bengaluru, Bengaluru Rural, Karnataka – 560027",Srihari M,12.95900176,77.65637778,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786561,LITTLE ITALY ARCHANA FOODS (BASANT NAGAR),PTP_Chennai,PHD_FC_CHN,ARCHANAFOODS(BASANTNAGAR),"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,12.99643505737147,80.26845012321247,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786363,Nasi and Mee(OMR),PTP_Chennai,PHD_FC_CHN,MAANRESTAURANTPRIVATELIMITED(NASIandMEE),"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,12.98036643,80.25290573,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786685,OIA BANGALORE,PTP_Bengaluru,PHD_FC_BLR,DADDYANDFRIENDSCAFELLP,"GLOBAL GOURMETZ, No. 65/1, Mission Road, Bengaluru, Bengaluru Rural, Karnataka – 560027",Balaji C N,13.07405689075997,77.6526086153436,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786360,Nasi and Mee (Nungambakkam),PTP_Chennai,PHD_FC_CHN,MAANRESTAURANTPRIVATELIMITED(NASIandMEE),"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.06104920522244,80.24981995247748,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786412,THE HOOD,PTP_Bengaluru,PHD_FC_BLR,OLIVEBEACH,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Sonu Varma,12.96693784,77.60877282,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786411,Fatty Bao - Indiranagar,PTP_Bengaluru,PHD_FC_BLR,OLIVEBEACH,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Sonu Varma,12.97067936885475,77.64528349464858,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786387,Crown Ventures (Fresh Bliss),PTP_Chennai,PHD_FC_CHN,CrownVentures,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Kaja syed Jiyavudeen Abdul Haleem,13.08060939269516,80.24328563898632,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786344,1:11 Reserve - Café & Pâtisserie,PTP_Chennai,PHD_FC_CHN,Premierkafe,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Kaja syed Jiyavudeen Abdul Haleem,13.03977983532361,80.25366427903191,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786686,THE FLOUR AFFAIR,PTP_Bengaluru,PHD_FC_BLR,VinayakAShinde,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Balaji C N,13.03101587372622,77.57064994482046,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786365,Crafe T-Nagar,PTP_Chennai,PHD_FC_CHN,Crafe,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.05280442319883,80.23593493713254,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786362,Nasi and Mee (Phoenix Marketcity),PTP_Chennai,PHD_FC_CHN,MAANRESTAURANTPRIVATELIMITED(NASIandMEE),"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,12.99218792,80.21699774,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786307,Elevated vegetarian options (Evo ),PTP_Bengaluru,PHD_FC_BLR,BENAKAENTERPRISES,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Sonu Varma,12.92638439667028,77.5779234134923,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786308,The Mannheim Craft Beverage Co,PTP_Bengaluru,PHD_FC_BLR,TheMannheimCraftBeverageCo,"N M POULTRY'S (LAKSHMANA NAVEENA KUMAR),Shop No. 113, 2nd Main, 3rd Cross, K.K. Layout, Kannurahalli Main Road, MV Extension, Hoskote, Bengaluru Rural, Karnataka – 562114",Tanmoy Das,12.99124585747334,77.70761919814872,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786366,Crafe Anna Nagar,PTP_Chennai,PHD_FC_CHN,Crafe,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.09323774,80.20313118,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786302,JAMMING GOAT_PHD,PTP_Bengaluru,PHD_FC_BLR,SriSaiEnterprises_PHD,"No 1444/14, Ward No 29, 3rd Block, 8th Main Road, Devappa Layout, Chikkaballapur, Karnataka 562101",Sonu Varma,12.95729536266527,77.71538621349228,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785401,TestBP-CUST23,PTP_Bengaluru,PHD_FC_BLR,TestBP-PHD,"Farm Ethos Warehouse, Bengaluru",Vishal Surya L B,12.842631,77.687414,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784217,V V VENTURES,PTP_Bengaluru,PHD_FC_BLR,VVVENTURES,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Srihari M,12.87704423417162,77.59687229462872,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785423,BRIK OVEN PRIVATE LIMITED,PTP_Bengaluru,PHD_FC_BLR,BRIKOVENPRIVATELIMITED,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Srihari M,12.98011067777581,77.64721043016355,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785866,Karafa_Jubleehills,PTP_Hyderabad,PHD_FC_HYD,KARAFAPRODUCTSPRIVATELIMITED,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Ashok kumar peddireddi,17.42,78.4,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785608,Hibacci,PTP_Hyderabad,PHD_FC_HYD,Hibacci,"63ideas infolabs private limited, 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Daggupati Aditya,17.42,78.44,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785872,The Park,PTP_Bengaluru,PHD_FC_BLR,ThePark,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.97426080656384,77.6193434423284,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785889,PROST_JUBLEEHILLS,PTP_Hyderabad,PHD_FC_HYD,GOODEARTHFARMS(INDIA)LLP,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Ashok kumar peddireddi,17.43,78.4,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785891,Daysie,PTP_Bengaluru,PHD_FC_BLR,keenmustardseriousslicellp,"Serious Slice LLP, Hm Geneva House, plot no. 14, Cunningham road bangalore 560052",Tanmoy Das,12.97235998302177,77.61838689999999,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785132,Biergarten Whitefield,PTP_Bengaluru,PHD_FC_BLR,ShakthiFoods&BeverageServicesLLP,"BONVIVANT GOURMET, 1st Floor, No 163, 9th Main, 3rd Cross, RMV extn, Sadashiva Nagar, Bengaluru, Karnataka 560080",Tanmoy Das,12.98267239,77.70884218,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785835,HIRO,PTP_Hyderabad,PHD_FC_HYD,GANERIWALPROPERTY,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Daggupati Aditya,17.43,78.4,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786092,Kreate by kraft,PTP_Chennai,PHD_FC_CHN,KreateCafePrrivatelimited,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.03144524307556,80.24324013670433,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784777,SUKU Hennur,PTP_Bengaluru,PHD_FC_BLR,SUKU_HENNUR,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Tanmoy Das,13.07516720928315,77.6515902081209,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785405,Roxie,PTP_Bengaluru,PHD_FC_BLR,Roxie,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Tanmoy Das,12.91541739306556,77.66583232531325,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786500,IKOI TOKYO,PTP_Bengaluru,PHD_FC_BLR,SnchavanVenturesLLP,"N M POULTRY'S (LAKSHMANA NAVEENA KUMAR),Shop No. 113, 2nd Main, 3rd Cross, K.K. Layout, Kannurahalli Main Road, MV Extension, Hoskote, Bengaluru Rural, Karnataka – 562114",Srihari M,12.90391040318907,77.58601130999095,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786682,MAI MAI - MG ROAD,PTP_Bengaluru,PHD_FC_BLR,VANANAMFOODSANDBEVERAGESPVTLTD,"GLOBAL GOURMETZ, No. 65/1, Mission Road, Bengaluru, Bengaluru Rural, Karnataka – 560027",Srihari M,12.95900176008611,77.65633486685608,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786419,KUP Budan House - Alwarpet,PTP_Chennai,PHD_FC_CHN,8foods,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.03171905293855,80.25726320972191,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786424,Ceebros Hotels Pvt.Ltd (PULLMAN),PTP_Chennai,PHD_FC_CHN,CeebrosHotelsPvt.Ltd,"SRI SAI RAM FOODS,Building No./Flat No.: 21/1,KELLYS ROAD, KILPAUK , Chennai,Tamil Nadu,PIN Code: 600010, Contact:9025292329",Kaja syed Jiyavudeen Abdul Haleem,13.0340941211999,80.24386993713226,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786435,MY MARKET,PTP_Bengaluru,PHD_FC_BLR,MyMarket-HSR,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Tanmoy Das,12.90629211598003,77.6444628711641,1,Food_Generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
784739,ROLLING PIN (1BHK),PTP_Bengaluru,PHD_FC_BLR,1BHK,"SCOOTSY LOGISTICS, Sy Nos8/1 to 55/6, Varthur Hobli, Bengaluru East Taluk, Devara Beesana Halli, Bengaluru Urban Karnataka, 560103, India",Srihari M,12.93680498467752,77.62116428650819,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786664,DRIP DESSERT LAB,PTP_Chennai,PHD_FC_CHN,DRIPDESSERTLAB,"GROUND FLOOR, 167, Samayapuram Nagar 5th street, Porur CHENNAI, Chennai, Tamil Nadu, 600116",Kaja syed Jiyavudeen Abdul Haleem,13.08558964287868,80.22488083670532,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785269,Conçu Indiranagar,PTP_Bengaluru,PHD_FC_BLR,ConçuIndiranagar,"63IDEAS INFOLABS PRIVATE LIMITED (Ninjacart), 2nd Floor, Indiqube Helios Business Park, Tower E, Chandana, Kadubisanahalli, Bengaluru, Bengaluru Urban, Karnataka, 560103",Srihari M,12.97014172043574,77.6379278952581,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786414,OLIVE BEACH,PTP_Bengaluru,PHD_FC_BLR,OLIVEBEACH,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Sonu Varma,12.96711155,77.60807367,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
786658,FRESH FACTORY - RETAIL,PTP_Bengaluru,PHD_FC_BLR,PMUINNOVATIONSPRIVATELIMITED,"GLOBAL GOURMETZ, No. 65/1, Mission Road, Bengaluru, Bengaluru Rural, Karnataka – 560027",Srihari M,12.97120716849933,77.64715457930492,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
785025,NENAPU,PTP_Bengaluru,PHD_FC_BLR,Nenapu,"ATLAS DISTRIBUTORS PRIVATE LIMITED, 23RD MAIN, NO 10, 2ND CROSS, JP NAGAR 2ND PHASE, MARENAHALLI BANGALORE, Bengaluru Urban, Karnataka, 560078",Srihari M,12.90635952921499,77.59449955952292,1,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
